Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1975","1975","kcal/capita/day","339","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1976","1976","kcal/capita/day","333","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1977","1977","kcal/capita/day","308","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1978","1978","kcal/capita/day","292","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1979","1979","kcal/capita/day","315","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1980","1980","kcal/capita/day","314","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1981","1981","kcal/capita/day","319","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1982","1982","kcal/capita/day","334","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1983","1983","kcal/capita/day","345","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1984","1984","kcal/capita/day","342","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1985","1985","kcal/capita/day","332","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1986","1986","kcal/capita/day","337","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1987","1987","kcal/capita/day","335","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1988","1988","kcal/capita/day","349","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1989","1989","kcal/capita/day","369","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1990","1990","kcal/capita/day","349","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1991","1991","kcal/capita/day","351","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1992","1992","kcal/capita/day","355","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1993","1993","kcal/capita/day","358","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1994","1994","kcal/capita/day","367","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1995","1995","kcal/capita/day","362","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1996","1996","kcal/capita/day","363","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1997","1997","kcal/capita/day","348","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1998","1998","kcal/capita/day","312","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","1999","1999","kcal/capita/day","316","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2000","2000","kcal/capita/day","301","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2001","2001","kcal/capita/day","295","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2002","2002","kcal/capita/day","308","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2003","2003","kcal/capita/day","288","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2004","2004","kcal/capita/day","275","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2005","2005","kcal/capita/day","296","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2006","2006","kcal/capita/day","334","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2007","2007","kcal/capita/day","318","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2008","2008","kcal/capita/day","320","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2009","2009","kcal/capita/day","302","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2010","2010","kcal/capita/day","326","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","2011","kcal/capita/day","305","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2012","2012","kcal/capita/day","321","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2013","2013","kcal/capita/day","339","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1961","1961","g/capita/day","20.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1962","1962","g/capita/day","20.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1963","1963","g/capita/day","20.49","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1964","1964","g/capita/day","20.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1965","1965","g/capita/day","21.18","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1966","1966","g/capita/day","22.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1967","1967","g/capita/day","21.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1968","1968","g/capita/day","21.62","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1969","1969","g/capita/day","20.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1970","1970","g/capita/day","20.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1971","1971","g/capita/day","20.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1972","1972","g/capita/day","21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","1973","1973","g/capita/day","20.84","Fc","Calculated data"
